en,bho
One day while on hunt they came across a Jogi in the forest.,एक दिन शिकार करत समय उ लोग जंगल में एगो जोगी के देखल लोग।
"Your separation, Marianne.",आप का सम्बन्ध टुट गयल मेरिअनि
I drank some tea and felt better.,हम चाय पियलीं तब नीक लगऽल।
I want to roam this city.,हम इ शहर में घूमे चाहत हई।
I wouldn't know.,पता नाहीं।
"It is not his words, it is his thoughts.",इ उनकर शब्द न हवे बल्कि ई उनकर सोच हवे।
I hope he will be alright.,हमके उम्मीद बा उ ठीक होइह।
I am sleepy.,हम सुत गइलीं।
They may or may not work harder.,उ चाहे हऽ चाहे नाहीं कड़ी मेहनत् कर सकत हऽ ।
This child is ill.,ई बच्चा बीमार बा।
What do you really think?,तोहार असली सोच का हउए ?
Hang on.,हम आशीटाका हई! हम दुरे से पहिले आ गइली।
Pull up Badshah!,खींचला बदसाह!
"One day he sent for Cassim and said to him, 'You are now old enough to earn your living, so you must sat off, and make your own way in the world.'","एक दिन ऊ कासिम के बुलावाले अउरी कहलन कि, 'अब तू बहुते बुढा हो गईल बाड़ा, अब तू ई काम धंधा छोड़ द, अउरी दुनिया के आपन रास्ता खुदे ही बनावे द।"
