en,bho
Your father is the man to help you in this matter.,ई मामला में तोहर पिता ही उ आदमी बाडन जे तोहर सहायता कर सकेला।
Why are you laughing ?,तु काहे हसत हउअ ?
God said that the serpent must crawl on its belly.,अपने पेट पर रेंगेगा...
How many blacksmith are doing their work?,केतना ब्लैकस्मिथ आपन काम कर रहल हऊवन ।
"Call him , your Bhauji has fallen down from the stairs , there is a lot of bleeding from the head , the situation is very critical.",तनि वोलाव त उनके तोहार भउजी सीढी पर से गिर गइली कपार से बडा खुन बहत बा हालात नाजुक बा ।
Today our T.V. was not working.,आज हमनि के टी।वी। काम ना करत रहे ।
The dog whose owner lives next door is over there.,जेकर कुत्ता मालिक अगले दरवाजे पर रहेला उ समाप्त ह उहवा ।
I was thinking about setting up some kind of trust fund for my kids' educations.,हम सोचत रहलीं....लइकन के पढ़ाई खातिन टरस्ट खाता क थपना के बारे में।
She had been watching the match.,उ मैच देखत होयीहन।
I am hungry.,हम भुखाइल हईं।
They will ask me.,उ हमसे पुछिंह ।
Ravi had no mercy at all.,रवि के कतई दया नाई हऽ
"Risk goes up, price goes up.",जोखिम के संहे कीमत उप्पर (जाले)
